600744	华银电力	4.59	4.61
600745	中茵股份	8.6	8.69
600746	江苏索普	8.85	8.94
600747	大连控股	8.22	7.97
600748	上实发展	7.56	7.52
600749	西藏旅游	13.3	13.4
600750	江中药业	26.02	25.65
600751	SST天海	10.42	10.42
600753	东方银星	9.04	8.92
600754	锦江股份	17.45	17.77
600755	厦门国贸	7.85	7.78
600756	浪潮软件	13.28	13.33
600757	*ST源发	8.45	8.52
600758	红阳能源	13.32	13.72
600759	正和股份	5.31	5.3
600760	中航黑豹	13.17	12.6
600761	安徽合力	16.82	16.51
600763	通策医疗	17.69	17.8
600764	中电广通	9.25	9.12
600765	中航重机	14.88	14.5
600766	ST园城	8.56	8.5
600767	运盛实业	5.75	5.75
600768	宁波富邦	12.78	12.66
600769	*ST祥龙	6.82	6.71
600770	综艺股份	19.47	19.59
600771	ST东盛	10.68	10.17
600773	西藏城投	21.22	21.62
600774	汉商集团	9.57	9.58
600775	南京熊猫	7.18	7.18
600776	东方通信	7.21	7.17
600777	新潮实业	5.53	5.47
600778	友好集团	11.71	11.59
600779	水井坊	20.02	19.91
600780	通宝能源	6.35	6.46
600781	上海辅仁	11.48	11.51
600782	新钢股份	6.93	6.79
600783	鲁信创投	46.09	45.27
600784	鲁银投资	16.13	16.4
600785	新华百货	26.4	26.84
600787	中储股份	9.33	9.67
600789	鲁抗医药	8.3	8.66
600790	轻纺城	8.22	8.21
600791	京能置业	5.67	5.53
600792	*ST马龙	12.71	12.91
600793	ST宜纸	10.04	9.63
600794	保税科技	14.29	13.99
600795	国电电力	3.05	3.01
600796	钱江生化	8.08	8.05
600797	浙大网新	7.06	7.12
600798	宁波海运	4.71	4.68
600800	ST磁卡	6.39	6.43
600801	华新水泥	21.37	21.37
600802	福建水泥	10.26	10.17
600803	威远生化	12.75	12.76
600804	鹏博士	7.98	7.86
600805	悦达投资	13.39	13.47
600806	昆明机床	11.12	10.82
600807	天业股份	10.18	9.85
600808	马钢股份	3.47	3.45
600809	山西汾酒	67.73	67.63
600810	神马股份	14.96	14.91
600811	东方集团	7.06	7.04
600812	华北制药	11.49	11.19
600814	杭州解百	7.66	7.61
600815	厦工股份	13.8	13.61
600816	安信信托	18.76	18.88
600818	中路股份	13.4	13.55
600819	耀皮玻璃	12.7	12.64
600820	隧道股份	10.25	10.17
600821	津劝业	6.76	6.69
600822	上海物贸	8.15	8.24
600823	世茂股份	13.71	14.04
600824	益民集团	6.13	6.18
600825	新华传媒	6.96	6.99
600826	兰生股份	11.12	11.25
600827	友谊股份	16.46	16.34
600828	成商集团	11.53	11.5
600829	三精制药	19.48	19.32
600830	香溢融通	10.07	10.05
600831	广电网络	9.83	10.02
600832	东方明珠	8.05	8.05
600833	第一医药	12.62	12.57
600834	申通地铁	9.68	9.73
600835	上海机电	11.43	11.3
600836	界龙实业	9.83	9.72
600837	海通证券	8.69	8.73
600838	上海九百	8.7	8.72
600839	四川长虹	4.05	4.06
600841	上柴股份	15.64	15.27
600843	上工申贝	12.6	12.77
600844	丹化科技	15.89	15.54
600845	宝信软件	17.04	17.17
600846	同济科技	5.98	5.98
600847	ST渝万里	10.73	10.5
600848	自仪股份	10.51	10.96
600850	华东电脑	17.57	17.43
600851	海欣股份	9.59	9.69
600853	龙建股份	4.28	4.25
600854	ST春兰	5.41	5.43
600855	航天长峰	10.59	10.28
600856	长百集团	6.3	6.21
600857	工大首创	10.27	10.69
600858	银座股份	19.62	19.66
600859	王府井	39.96	39.8
600860	ST北人	7.25	7.16
600861	北京城乡	9.77	9.57
600862	南通科技	11.9	11.44
600863	内蒙华电	8.51	8.7
600864	哈投股份	9.64	10.11
600865	百大集团	6.97	6.86
600866	星湖科技	10.02	9.99
600867	通化东宝	8.44	8.38
600868	ST梅雁	3.7	3.75
600869	三普药业	25.49	25.05
600870	ST厦华	5.79	5.83
600871	S仪化	9.22	9.27
600872	中炬高新	6.83	6.81
600873	梅花集团	12.3	12.64
600874	创业环保	6.23	6.37
600875	东方电气	24.36	24.55
600876	洛阳玻璃	11.2	11.11
600877	中国嘉陵	8.59	8.49
600879	航天电子	11.81	11.12
600880	博瑞传播	13.66	13.84
600881	亚泰集团	7.31	7.22
600882	大成股份	13.98	14.73
600883	博闻科技	10.6	10.73
600884	杉杉股份	16.69	16.68
600885	*ST力阳	7.25	7.16
600886	国投电力	7.19	7.13
600887	伊利股份	36.17	35.68
600888	新疆众和	22.43	22.49
600889	南京化纤	9.53	9.52
600890	ST中房	6.31	6.25
600891	ST秋林	13.17	12.81
600892	*ST宝诚	16.18	16
600893	航空动力	30.27	29.09
600894	广钢股份	7.41	7.3
600895	张江高科	9.25	9.23
600896	中海海盛	5.84	5.81
600897	厦门空港	14.37	14.32
600900	长江电力	7.41	7.34
600960	渤海活塞	12.5	12.57
600961	株冶集团	17.39	16.53
600962	国投中鲁	15.86	15.65
600963	岳阳纸业	8.45	8.33
600965	福成五丰	7.84	7.84
600966	博汇纸业	7.32	7.26
600967	北方创业	18.45	16.77
600969	郴电国际	19.63	19.76
600970	中材国际	28.1	27.89
600971	恒源煤电	38.11	38.16
600973	宝胜股份	15.35	15.51
600975	新五丰	13.51	13.38
600976	武汉健民	18.99	18.9
600978	宜华木业	5.85	5.85
600979	广安爱众	7.33	7.43
600980	北矿磁材	22.25	22.25
600981	江苏开元	6.39	6.47
600982	宁波热电	11.61	11.79
600983	合肥三洋	10.97	10.81
600984	*ST建机	8.83	8.83
600985	雷鸣科化	15.09	15.02
600986	科达股份	7.24	7.33
600987	航民股份	7.55	7.59
600988	*ST宝龙	9.9	9.97
600990	四创电子	22.85	22.84
600991	广汽长丰	15.05	15.17
600992	贵绳股份	9.91	10
600993	马应龙	18.65	18.6
600995	文山电力	10.86	10.87
600997	开滦股份	16.38	16.45
600998	九州通	11.65	11.66
600999	招商证券	17.81	17.65
601000	唐山港	6.99	6.85
601001	大同煤业	17.29	17.19
601002	晋亿实业	19.11	18.62
601003	柳钢股份	5.63	5.62
601005	重庆钢铁	4.06	4.08
601006	大秦铁路	8.52	8.41
601007	金陵饭店	9.13	9.06
601008	连云港	8.62	8.46
601009	南京银行	9.09	9.01
601010	文峰股份	16.94	17.02
601011	宝泰隆	17.19	18.13
601018	宁波港	3.05	3.05
601088	中国神华	28.21	28.15
601098	中南传媒	9.78	9.57
601099	太平洋	9.6	9.54
601101	昊华能源	53.88	54.56
601106	中国一重	4.71	4.63
601107	四川成渝	5.89	5.88
601111	XD中国国	9.16	9.09
601113	华鼎锦纶	12.88	12.68
601116	三江购物	12.11	12.33
601117	中国化学	7.3	7.17
601118	海南橡胶	11.36	11.25
601126	四方股份	17.11	17.29
601137	博威合金	21.32	21.1
601139	深圳燃气	10.72	10.87
601158	重庆水务	8.4	8.28
601166	兴业银行	13.23	13.11
601168	西部矿业	14.5	14.32
601169	北京银行	10.4	10.28
601177	杭齿前进	14.88	14.64
601179	中国西电	6.09	6.09
601186	中国铁建	6	6.04
601188	龙江交通	3.73	3.75
601199	江南水务	16.33	16.45
601208	东材科技	20.21	20.58
601216	内蒙君正	21.38	21.56
601218	吉鑫科技	18.45	18.39
601233	桐昆股份	25.41	24.95
